RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
527105,2015193322,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/10/2015 01:11:00 AM,06/08/2015 04:00:00 PM,06/10/2015 01:00:00 AM,3XX BLOCK OF W EWING ST,Q,Q2,5900.1013,-122.362505187,47.651933787,"(47.651933787, -122.362505187)",6,2015
473663,2015192702,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/09/2015 03:34:00 PM,06/08/2015 06:30:00 PM,06/09/2015 02:40:00 PM,30XX BLOCK OF SW HOLDEN ST,F,F2,11500.1011,-122.371493156,47.533723963,"(47.533723963, -122.371493156)",6,2015
565335,2015192599,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/09/2015 02:31:00 PM,06/09/2015 01:00:00 PM,06/09/2015 01:30:00 PM,38XX BLOCK OF RAINIER AV S,R,R2,10100.5018,-122.28992196,47.568881157,"(47.568881157, -122.28992196)",6,2015
527735,2015192203,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/09/2015 09:28:00 AM,06/08/2015 07:00:00 PM,06/09/2015 01:30:00 AM,56XX BLOCK OF 37 AV S,R,R3,10300.3002,-122.286262621,47.551596667,"(47.551596667, -122.286262621)",6,2015
472250,2015192129,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/09/2015 08:33:00 AM,06/08/2015 08:30:00 PM,06/09/2015 06:00:00 AM,51XX BLOCK OF S ROXBURY ST,S,S3,11800.4010,-122.268529907,47.516842287,"(47.516842287, -122.268529907)",6,2015
471742,2015192005,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/09/2015 05:10:00 AM,06/08/2015 10:30:00 PM,06/09/2015 05:00:00 AM,75XX BLOCK OF 46 AV SW,W,W3,11600.6015,-122.391537196,47.533619394,"(47.533619394, -122.391537196)",6,2015
638761,2015191629,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/08/2015 08:19:00 PM,06/06/2015 05:00:00 PM,06/08/2015 08:00:00 PM,2016 1 / 2 FRANKLIN AV E,D,D3,6600.2011,-122.324554443,47.636974335,"(47.636974335, -122.324554443)",6,2015
477024,2015191595,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/08/2015 07:33:00 PM,06/08/2015 11:51:00 AM,,92XX BLOCK OF RAINIER AV S,S,S3,11800.6020,-122.268030096,47.519851782,"(47.519851782, -122.268030096)",6,2015
472691,2015191280,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/08/2015 06:13:00 PM,05/22/2015 06:00:00 PM,05/23/2015 06:00:00 AM,140XX BLOCK OF 27 AV NE,L,L1,200.1005,-122.299203499,47.73108542,"(47.73108542, -122.299203499)",5,2015
543353,2015190635,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/08/2015 06:18:00 AM,06/07/2015 10:00:00 PM,06/08/2015 06:10:00 AM,120XX BLOCK OF PALATINE AV N,N,N1,402.4011,-122.357055974,47.716912678,"(47.716912678, -122.357055974)",6,2015
486456,2015190601,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/08/2015 05:25:00 AM,06/07/2015 08:00:00 PM,06/08/2015 05:20:00 AM,85XX BLOCK OF INTERLAKE AV N,N,N3,1800.1016,-122.340230835,47.691439322,"(47.691439322, -122.340230835)",6,2015
485329,2015190090,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/07/2015 05:48:00 PM,04/30/2015 12:00:00 PM,05/08/2015 12:00:00 PM,135XX BLOCK OF AURORA AV N,N,N2,401.1008,-122.345027033,47.727768616,"(47.727768616, -122.345027033)",4,2015
576689,2015189677,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/07/2015 01:40:00 PM,06/07/2015 01:40:00 PM,,127XX BLOCK OF 1 AV NE,N,N2,600.5004,-122.328948975,47.720748901,"(47.720748901, -122.328948975)",6,2015
471336,2015189764,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,06/07/2015 01:21:00 PM,06/05/2015 10:00:00 AM,06/06/2015 10:00:00 AM,81XX BLOCK OF 7 AV S,F,F3,11200.2043,-122.325525465,47.530191271,"(47.530191271, -122.325525465)",6,2015
472498,2015189676,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/07/2015 12:07:00 PM,06/07/2015 12:00:00 PM,06/07/2015 12:05:00 PM,14XX BLOCK OF MADISON ST,E,E3,8400.2009,-122.321285022,47.610949655,"(47.610949655, -122.321285022)",6,2015
471335,2015189648,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/07/2015 11:37:00 AM,06/06/2015 10:30:00 PM,06/07/2015 09:00:00 AM,94XX BLOCK OF 5 AV SW,F,F3,11300.2001,-122.341606508,47.518193566,"(47.518193566, -122.341606508)",6,2015
471338,2015189616,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/07/2015 10:50:00 AM,06/06/2015 08:30:00 PM,06/07/2015 09:30:00 AM,17XX BLOCK OF N 82 ST,J,J3,2700.3003,-122.337096759,47.688712742,"(47.688712742, -122.337096759)",6,2015
551123,2015189583,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/07/2015 10:10:00 AM,06/07/2015 01:00:00 AM,06/07/2015 08:00:00 AM,42XX BLOCK OF 36 AV S,R,R3,10100.5043,-122.287208416,47.564751222,"(47.564751222, -122.287208416)",6,2015
479436,2015189535,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/07/2015 08:40:00 AM,06/06/2015 10:00:00 PM,06/07/2015 08:30:00 AM,34XX BLOCK OF 30 AV SW,W,W1,9900.4051,-122.37134916,47.572386498,"(47.572386498, -122.37134916)",6,2015
472820,2015189522,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/07/2015 08:05:00 AM,06/05/2015 05:30:00 PM,06/06/2015 06:00:00 PM,39XX BLOCK OF 1 AV NE,B,B3,5100.3013,-122.327891092,47.654621253,"(47.654621253, -122.327891092)",6,2015
477615,2015189476,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/07/2015 07:13:00 AM,06/07/2015 12:01:00 AM,06/07/2015 06:45:00 AM,92XX BLOCK OF 20 AV SW,F,F2,11402.2014,-122.359172217,47.520112292,"(47.520112292, -122.359172217)",6,2015
471341,2015189080,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/06/2015 10:32:00 PM,06/06/2015 08:30:00 PM,06/06/2015 10:20:00 PM,24 AV NW / NW 64 ST,B,B1,3200.2000,-122.387585159,47.675285928,"(47.675285928, -122.387585159)",6,2015
520827,2015188974,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,06/06/2015 09:11:00 PM,06/05/2015 10:30:00 PM,06/06/2015 08:30:00 PM,79XX BLOCK OF DELRIDGE WY SW,F,F2,11401.1006,-122.360446426,47.530976321,"(47.530976321, -122.360446426)",6,2015
562944,2015188431,2404,7,VEH-THEFT-TRAILER,2400,VEHICLE THEFT,06/06/2015 12:52:00 PM,06/06/2015 03:44:00 AM,06/06/2015 04:08:00 AM,59XX BLOCK OF CORSON AV S,O,O3,10900.2073,-122.320917076,47.549224347,"(47.549224347, -122.320917076)",6,2015
556630,2015188237,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/06/2015 09:20:00 AM,06/05/2015 10:00:00 PM,06/06/2015 07:00:00 AM,65XX BLOCK OF 23 AV NW,J,J2,3300.4000,-122.385357427,47.676833004,"(47.676833004, -122.385357427)",6,2015
471420,2015188088,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/06/2015 04:53:00 AM,04/06/2015 04:00:00 AM,06/06/2015 04:44:00 AM,73XX BLOCK OF LATONA AV NE,J,J3,3600.2021,-122.327094418,47.681944681,"(47.681944681, -122.327094418)",4,2015
471383,2015187680,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 09:43:00 PM,06/05/2015 02:00:00 PM,06/05/2015 09:43:00 PM,3 AV S / S WALKER ST,O,O1,9300.3014,-122.329971986,47.583972522,"(47.583972522, -122.329971986)",6,2015
539760,2015187498,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 07:26:00 PM,06/05/2015 08:00:00 AM,06/05/2015 02:00:00 PM,MARTIN LUTHER KING JR WY S / RAINIER AV S,R,R2,9500.4016,-122.296630799,47.576358659,"(47.576358659, -122.296630799)",6,2015
471384,2015187397,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 05:55:00 PM,06/04/2015 02:00:00 PM,06/05/2015 02:00:00 PM,4XX BLOCK OF LENORA ST,M,M2,7200.1066,-122.340903413,47.614163382,"(47.614163382, -122.340903413)",6,2015
508882,2015186897,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 11:02:00 AM,06/04/2015 11:00:00 PM,06/05/2015 09:00:00 AM,NE 123 ST / 28 AV NE,L,L1,700.1011,-122.297961205,47.71743574,"(47.71743574, -122.297961205)",6,2015
471652,2015186878,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 10:59:00 AM,06/04/2015 08:00:00 PM,06/05/2015 08:40:00 AM,125XX BLOCK OF 26 AV NE,L,L1,200.2009,-122.300482326,47.720204902,"(47.720204902, -122.300482326)",6,2015
472550,2015186851,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 10:24:00 AM,06/03/2015 09:00:00 PM,06/05/2015 09:30:00 AM,16XX BLOCK OF 21 AV,C,C3,7900.2000,-122.304867502,47.616201623,"(47.616201623, -122.304867502)",6,2015
486518,2015186840,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/05/2015 10:21:00 AM,06/04/2015 12:00:00 AM,,39XX BLOCK OF WOODLAWN AV N,B,B3,5400.1005,-122.338652774,47.654994778,"(47.654994778, -122.338652774)",6,2015
477230,2015186760,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 08:54:00 AM,06/01/2015 08:00:00 PM,06/01/2015 08:00:00 PM,NE 55 ST / 15 AV NE,U,U1,4400.2028,-122.311882986,47.668539165,"(47.668539165, -122.311882986)",6,2015
477554,2015186717,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 08:16:00 AM,06/04/2015 06:00:00 PM,06/05/2015 08:08:00 AM,UNIVERSITY ST / SUMMIT AV,E,E3,8400.2006,-122.324877665,47.612405492,"(47.612405492, -122.324877665)",6,2015
506968,2015186698,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 07:58:00 AM,06/05/2015 07:53:00 AM,,39XX BLOCK OF S OTHELLO ST,S,S1,11001.2008,-122.282344887,47.537044025,"(47.537044025, -122.282344887)",6,2015
638848,2015186656,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 07:09:00 AM,06/04/2015 11:40:00 PM,06/05/2015 06:40:00 AM,9XX BLOCK OF N 103 ST,N,N3,1300.2013,-122.34602356,47.703605652,"(47.703605652, -122.34602356)",6,2015
470890,2015186584,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/05/2015 05:50:00 AM,06/02/2015 11:45:00 AM,06/02/2015 01:00:00 PM,7XX BLOCK OF 5 AV,K,K1,8500.1023,-122.330167716,47.604769535,"(47.604769535, -122.330167716)",6,2015
471544,2015186346,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/04/2015 10:10:00 PM,06/04/2015 09:15:00 PM,06/04/2015 10:00:00 PM,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4010,-122.324615155,47.7086028,"(47.7086028, -122.324615155)",6,2015
471268,2015186222,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/04/2015 08:43:00 PM,06/04/2015 07:30:00 PM,06/04/2015 07:40:00 PM,8XX BLOCK OF NE 75 ST,L,L2,3600.1002,-122.31938959,47.683133907,"(47.683133907, -122.31938959)",6,2015
528300,2015186124,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/04/2015 07:15:00 PM,05/23/2015 12:00:00 PM,06/04/2015 07:12:00 PM,39XX BLOCK OF WOODLAND PARK AV N,B,B3,5400.4010,-122.344656992,47.65475623,"(47.65475623, -122.344656992)",5,2015
471267,2015171882,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/04/2015 06:21:00 PM,05/22/2015 06:00:00 PM,06/04/2015 06:21:00 PM,56XX BLOCK OF UNIVERSITY WY NE,U,U1,4400.2029,-122.313028645,47.670214312,"(47.670214312, -122.313028645)",5,2015
573486,2015186037,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/04/2015 05:42:00 PM,06/04/2015 10:00:00 AM,06/04/2015 04:50:00 PM,YESLER WY / 6 AV,K,K3,9200.1002,-122.326350868,47.601708802,"(47.601708802, -122.326350868)",6,2015
552222,2015185718,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/04/2015 01:55:00 PM,06/03/2015 08:00:00 PM,06/04/2015 01:50:00 PM,99XX BLOCK OF 64 AV S,S,S3,11900.1011,-122.253512953,47.512323845,"(47.512323845, -122.253512953)",6,2015
476104,2015185685,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/04/2015 01:27:00 PM,06/03/2015 09:00:00 PM,06/04/2015 01:00:00 PM,60XX BLOCK OF 45 AV SW,W,W3,10600.6010,-122.389950555,47.547624372,"(47.547624372, -122.389950555)",6,2015
522062,2015185163,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/04/2015 05:03:00 AM,06/03/2015 10:00:00 PM,06/04/2015 05:00:00 AM,114XX BLOCK OF 71 PL S,S,S3,11900.2022,-122.245751817,47.500578029,"(47.500578029, -122.245751817)",6,2015
471262,2015185115,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/04/2015 02:51:00 AM,06/03/2015 10:00:00 PM,06/04/2015 01:00:00 AM,73XX BLOCK OF RAINIER AV S,S,S2,11102.4006,-122.270154705,47.536443871,"(47.536443871, -122.270154705)",6,2015
470900,2015184937,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/03/2015 09:46:00 PM,06/03/2015 09:00:00 PM,06/03/2015 09:15:00 PM,71XX BLOCK OF ROOSEVELT WY NE,U,U1,3600.1011,-122.317435305,47.680517425,"(47.680517425, -122.317435305)",6,2015
470852,2015184778,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/03/2015 07:16:00 PM,06/03/2015 11:30:00 AM,06/03/2015 06:00:00 PM,3 AV S / S HOLGATE ST,O,O1,9300.2081,-122.329982438,47.586168735,"(47.586168735, -122.329982438)",6,2015
470125,2015184412,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/03/2015 02:55:00 PM,06/02/2015 03:00:00 PM,06/03/2015 05:30:00 AM,9XX BLOCK OF CHERRY ST,E,E3,8500.1020,-122.324848144,47.606500803,"(47.606500803, -122.324848144)",6,2015
469730,2015184370,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/03/2015 02:20:00 PM,05/29/2015 10:15:00 AM,06/02/2015 10:15:00 AM,5XX BLOCK OF HIGHLAND DR,Q,Q2,6700.2003,-122.346875898,47.629737698,"(47.629737698, -122.346875898)",5,2015
470897,2015183938,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/03/2015 07:49:00 AM,06/02/2015 09:00:00 PM,06/03/2015 07:00:00 AM,46XX BLOCK OF S FONTANELLE ST,S,S2,11101.3000,-122.273987708,47.53591881,"(47.53591881, -122.273987708)",6,2015
471770,2015183873,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/03/2015 05:56:00 AM,05/31/2015 04:00:00 PM,06/03/2015 05:30:00 AM,88XX BLOCK OF 12 AV SW,F,F3,11300.3002,-122.350590016,47.523754785,"(47.523754785, -122.350590016)",5,2015
471272,2015183801,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/03/2015 01:49:00 AM,06/02/2015 10:00:00 PM,06/03/2015 01:45:00 AM,8XX BLOCK OF NW 54 ST,B,B2,4700.2000,-122.367392968,47.667898981,"(47.667898981, -122.367392968)",6,2015
568155,2015183658,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,06/02/2015 09:49:00 PM,06/02/2015 05:30:00 PM,06/02/2015 09:49:00 PM,S WALKER ST / 1 AV S,O,O1,9300.3018,-122.334199158,47.58397714,"(47.58397714, -122.334199158)",6,2015
529456,2015183635,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,06/02/2015 09:08:00 PM,06/01/2015 08:30:00 AM,06/01/2015 09:30:00 AM,6 AV S / S HOLGATE ST,O,O1,9300.2075,-122.32597823,47.586172,"(47.586172, -122.32597823)",6,2015
547070,2015182974,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/02/2015 12:30:00 PM,05/30/2015 03:00:00 PM,06/01/2015 10:45:00 PM,N NORTHLAKE WY / MERIDIAN AV N,B,B3,5400.2015,-122.333928746,47.646865976,"(47.646865976, -122.333928746)",5,2015
471656,2015182781,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/02/2015 09:41:00 AM,05/30/2015 07:00:00 PM,06/01/2015 03:00:00 PM,94XX BLOCK OF LAKE CITY WY NE,U,U1,2100.2002,-122.305687755,47.696907308,"(47.696907308, -122.305687755)",5,2015
467900,2015182769,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/02/2015 09:24:00 AM,06/01/2015 08:00:00 PM,06/02/2015 08:45:00 AM,E FIR ST / 19 AV,G,G2,8700.3009,-122.307664314,47.602673639,"(47.602673639, -122.307664314)",6,2015
470202,2015182714,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/02/2015 08:47:00 AM,06/02/2015 12:00:00 AM,06/02/2015 08:47:00 AM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.330807499,47.600464242,"(47.600464242, -122.330807499)",6,2015
581005,2015182711,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,06/02/2015 08:35:00 AM,05/28/2015 04:00:00 PM,06/02/2015 08:00:00 AM,9XX BLOCK OF S DORIS ST,O,O3,10900.2075,-122.319282532,47.54983139,"(47.54983139, -122.319282532)",5,2015
471276,2015182546,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/02/2015 07:04:00 AM,05/29/2015 11:00:00 PM,05/30/2015 11:00:00 AM,7XX BLOCK OF CHERRY ST,E,E3,8500.1017,-122.32706883,47.605572424,"(47.605572424, -122.32706883)",5,2015
467720,2015182262,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/01/2015 08:23:00 PM,05/31/2015 05:00:00 PM,05/31/2015 08:00:00 PM,5XX BLOCK OF N 78 ST,J,J3,2800.1005,-122.351160403,47.685489394,"(47.685489394, -122.351160403)",5,2015
467723,2015182128,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/01/2015 06:27:00 PM,05/22/2015 05:00:00 PM,06/01/2015 07:15:00 AM,23XX BLOCK OF N 60 ST,B,B3,4600.2000,-122.329557393,47.67229083,"(47.67229083, -122.329557393)",5,2015
467721,2015182081,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/01/2015 05:42:00 PM,06/01/2015 04:00:00 PM,06/01/2015 04:30:00 PM,60XX BLOCK OF S BANGOR ST,S,S3,11900.3011,-122.257772988,47.506147878,"(47.506147878, -122.257772988)",6,2015
467726,2015181582,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/01/2015 11:40:00 AM,05/23/2015 10:00:00 PM,05/29/2015 09:00:00 AM,NW MARKET ST / 15 AV NW,B,B1,4700.3020,-122.376215631,47.668664898,"(47.668664898, -122.376215631)",5,2015
535758,2015181516,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/01/2015 10:59:00 AM,06/01/2015 12:01:00 AM,06/01/2015 08:00:00 AM,50XX BLOCK OF 37 AV S,R,R3,10300.4010,-122.286149146,47.55626345,"(47.55626345, -122.286149146)",6,2015
486521,2015181438,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,06/01/2015 09:50:00 AM,05/31/2015 06:00:00 PM,06/01/2015 09:45:00 AM,20XX BLOCK OF FRANKLIN AV E,D,D3,6600.2011,-122.324680766,47.637506841,"(47.637506841, -122.324680766)",5,2015
467718,2015181298,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,06/01/2015 07:38:00 AM,05/31/2015 09:00:00 PM,06/01/2015 07:10:00 AM,27XX BLOCK OF 14 AV S,R,R1,10002.1002,-122.314661764,47.579058595,"(47.579058595, -122.314661764)",5,2015
467806,2015180899,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 09:13:00 PM,05/29/2015 07:00:00 PM,05/31/2015 09:00:00 PM,23XX BLOCK OF SHORELAND DR S,R,R2,9500.3010,-122.285999169,47.581435902,"(47.581435902, -122.285999169)",5,2015
467729,2015180757,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 06:54:00 PM,05/31/2015 04:44:00 PM,05/31/2015 06:44:00 PM,BROADWAY E / E OLIVE WY,E,E1,7500.5004,-122.320874901,47.619905164,"(47.619905164, -122.320874901)",5,2015
480585,2015180702,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 05:29:00 PM,05/30/2015 09:00:00 PM,05/31/2015 01:00:00 PM,100XX BLOCK OF ROOSEVELT WY NE,L,L2,1200.1021,-122.317704137,47.701741644,"(47.701741644, -122.317704137)",5,2015
469129,2015180687,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 04:53:00 PM,05/30/2015 07:00:00 PM,05/31/2015 06:30:00 AM,3XX BLOCK OF NW 117 ST,N,N1,500.3015,-122.361230349,47.714182077,"(47.714182077, -122.361230349)",5,2015
469128,2015180523,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 02:11:00 PM,05/31/2015 04:00:00 AM,05/31/2015 09:00:00 AM,97XX BLOCK OF 32 AV SW,W,W3,12000.1014,-122.373276958,47.515170493,"(47.515170493, -122.373276958)",5,2015
467294,2015180413,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 12:28:00 PM,05/30/2015 09:00:00 PM,05/31/2015 12:28:00 PM,87XX BLOCK OF 12 AV NW,J,J1,1702.2004,-122.37140033,47.69134279,"(47.69134279, -122.37140033)",5,2015
488019,2015180397,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 12:08:00 PM,05/31/2015 03:00:00 AM,05/31/2015 10:57:00 AM,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091869,47.617882193,"(47.617882193, -122.306091869)",5,2015
600928,2015180264,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 08:42:00 AM,05/30/2015 10:00:00 PM,05/31/2015 08:00:00 AM,48XX BLOCK OF S HENDERSON ST,S,S3,11800.4005,-122.272117615,47.5233078,"(47.5233078, -122.272117615)",5,2015
467734,2015180115,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 03:26:00 AM,05/30/2015 10:30:00 PM,05/31/2015 03:15:00 AM,17XX BLOCK OF N 143 ST,N,N2,300.2001,-122.337490739,47.732312347,"(47.732312347, -122.337490739)",5,2015
469070,2015180108,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 03:14:00 AM,05/30/2015 10:30:00 PM,05/31/2015 03:00:00 AM,HARVARD AV / SPRING ST,E,E3,8400.2009,-122.321351773,47.611905996,"(47.611905996, -122.321351773)",5,2015
467735,2015179916,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/31/2015 12:26:00 AM,05/30/2015 07:30:00 PM,05/31/2015 12:10:00 AM,43 AV S / S OTHELLO ST,S,S2,11101.2015,-122.279387341,47.537050922,"(47.537050922, -122.279387341)",5,2015
476435,2015179154,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/30/2015 01:32:00 PM,05/29/2015 01:45:00 PM,05/30/2015 01:00:00 PM,58XX BLOCK OF ROOSEVELT WY NE,U,U1,4400.2016,-122.317363525,47.671115658,"(47.671115658, -122.317363525)",5,2015
477916,2015179052,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/30/2015 12:29:00 PM,05/29/2015 10:00:00 PM,05/30/2015 12:00:00 AM,51XX BLOCK OF CLOVERDALE PL S,S,S2,11800.6014,-122.267772204,47.527576792,"(47.527576792, -122.267772204)",5,2015
467742,2015179057,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/30/2015 12:15:00 PM,05/29/2015 11:00:00 PM,05/30/2015 11:40:00 AM,8 AV NE / NE 45 ST,U,U2,5200.5006,-122.319567638,47.661309973,"(47.661309973, -122.319567638)",5,2015
509623,2015179014,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/30/2015 11:30:00 AM,05/29/2015 09:30:00 PM,05/30/2015 11:00:00 AM,11 AV NE / NE 47 ST,U,U2,5301.2006,-122.31635977,47.663109405,"(47.663109405, -122.31635977)",5,2015
509049,2015178872,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/30/2015 08:41:00 AM,05/26/2015 11:00:00 AM,05/30/2015 07:00:00 AM,63XX BLOCK OF 31 AV SW,F,F1,10702.2005,-122.371624226,47.546237491,"(47.546237491, -122.371624226)",5,2015
531682,2015178849,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/30/2015 08:11:00 AM,05/29/2015 06:00:00 PM,05/30/2015 07:15:00 AM,45XX BLOCK OF 29 AV S,R,R2,10001.3010,-122.295485819,47.561937812,"(47.561937812, -122.295485819)",5,2015
467740,2015178790,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/30/2015 06:06:00 AM,05/29/2015 08:00:00 PM,05/30/2015 05:15:00 AM,70XX BLOCK OF RAINIER AV S,S,S2,11101.1006,-122.270834383,47.539355386,"(47.539355386, -122.270834383)",5,2015
467295,2015178749,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/30/2015 03:37:00 AM,05/29/2015 09:00:00 PM,05/30/2015 01:00:00 AM,12 AV / E UNION ST,E,E2,7500.4008,-122.316736861,47.612887561,"(47.612887561, -122.316736861)",5,2015
478707,2015178267,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/29/2015 08:40:00 PM,04/21/2015 01:30:00 PM,04/21/2015 05:00:00 PM,8 AV S / S KING ST,K,K3,9100.1019,-122.322451865,47.598346108,"(47.598346108, -122.322451865)",4,2015
561872,2015178021,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,05/29/2015 05:15:00 PM,05/29/2015 05:00:00 AM,05/29/2015 04:00:00 PM,103XX BLOCK OF ASHWORTH AV N,N,N3,1300.1007,-122.33929985,47.704137055,"(47.704137055, -122.33929985)",5,2015
477337,2015177850,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,05/29/2015 03:23:00 PM,05/28/2015 09:00:00 PM,05/29/2015 03:15:00 PM,45XX BLOCK OF 7 AV NE,U,U2,5200.5005,-122.320726225,47.661562506,"(47.661562506, -122.320726225)",5,2015
